order_id,order_ts,region,channel,category,sku,qty,unit_price,currency,status,campaign,customer_id
10765,2026-09-07 06:18:11,EU,marketplace,beauty,LM-BEAU-192,1,234.28,USD,paid,retarget,C1347
10766,2026-09-07 08:58:06,US,app,electronics,LM-ELEC-148,1,53.87,USD,paid,spring_push,C1346
10767,2026-09-07 21:10:33,eu ,store,beauty,LM-BEAU-191,2,64.09,USD,paid,spring_push,C1121
10768,2026-09-07 22:23:20,eu ,store,electronics,LM-ELEC-181,1,52.87,USD,paid,retarget,C1943
10769,2026-09-07 09:50:09,APAC,app,sports,LM-SPRT-106,3,52.28,USD,refunded,organic,C1893
10770,2026-09-07 23:05:50, us,web,sports,LM-SPRT-121,3,213.57,USD,paid,,C1397
10771,2026-09-07 05:20:45,APAC,store,sports,LM-SPRT-191,1,123.92,USD,paid,affiliate,C1485
10772,2026-09-07 07:57:12, us,app,grocery,LM-GROC-150,3,158.91,USD,paid,retarget,C1313
10773,2026-09-07 08:35:05,EU,web,grocery,LM-GROC-137,3,44.89,USD,paid,affiliate,C1531
10774,2026-09-07 10:27:28, us,store,sports,LM-SPRT-152,1,116.21,USD,refunded,organic,C1823
10775,2026-09-07 07:16:41,US,marketplace,beauty,LM-BEAU-110,2,14.22,USD,paid,organic,C1862
10776,2026-09-07 03:07:04,APAC,web,sports,LM-SPRT-169,1,190.43,USD,paid,retarget,C1341
10777,2026-09-07 08:12:45,eu ,app,beauty,LM-BEAU-196,1,78.58,USD,cancelled,,C1934
10778,2026-09-07 12:52:37,US,store,beauty,LM-BEAU-183,1,198.86,USD,paid,,C1779
10779,2026-09-07 06:30:14,eu ,store,grocery,LM-GROC-192,1,61.03,USD,cancelled,affiliate,C1348
10780,2026-09-07 13:13:28, us,web,beauty,LM-BEAU-147,1,107.77,USD,cancelled,retarget,C1591
10781,2026-09-07 11:21:14, us,store,beauty,LM-BEAU-187,1,124.2,USD,cancelled,affiliate,C1781
10782,2026-09-07 18:50:02,EU,app,sports,LM-SPRT-142,1,83.99,USD,paid,,C1644
10783,2026-09-07 06:25:04,eu ,store,sports,LM-SPRT-124,3,209.2,USD,paid,affiliate,C1111
10784,2026-09-07 21:35:11,US,store,grocery,LM-GROC-103,1,30.09,USD,paid,retarget,C1203
10785,2026-09-07 21:33:04, us,web,grocery,LM-GROC-147,1,56.16,USD,paid,,C1011
10786,2026-09-07 04:34:26, us,web,grocery,LM-GROC-149,2,44.85,USD,paid,retarget,C1133
10787,2026-09-07 15:10:38,eu ,marketplace,beauty,LM-BEAU-175,2,197.84,USD,cancelled,retarget,C1514
10788,2026-09-07 14:04:52, us,app,grocery,LM-GROC-167,1,55.19,USD,paid,organic,C1932
10789,2026-09-07 23:05:18, us,marketplace,grocery,LM-GROC-189,2,115.61,USD,paid,organic,C1400
10790,2026-09-07 23:27:29, us,app,electronics,LM-ELEC-189,2,66.17,USD,refunded,,C1097
10791,2026-09-07 08:56:40,eu ,marketplace,home,LM-HOME-185,1,213.5,USD,paid,spring_push,C1714
10792,2026-09-07 03:23:04,US,marketplace,electronics,LM-ELEC-152,2,103.71,USD,refunded,affiliate,C1168
10793,2026-09-07 20:44:43, us,store,sports,LM-SPRT-143,1,115.49,USD,paid,affiliate,C1876
10794,2026-09-07 04:20:42, us,store,home,LM-HOME-159,1,66.52,USD,cancelled,spring_push,C1084
10795,2026-09-07 05:10:53,US,web,electronics,LM-ELEC-122,2,40.97,USD,paid,organic,C1127
10796,2026-09-07 21:17:09, us,marketplace,grocery,LM-GROC-122,,26.46,USD,paid,retarget,C1731
10797,2026-09-07 20:51:33,US,store,sports,LM-SPRT-188,1,110.84,USD,paid,organic,C1454
10798,2026-09-07 07:23:58,EU,app,home,LM-HOME-111,1,N/A,USD,paid,spring_push,C1431
10799,2026-09-07 21:04:14,US,app,home,LM-HOME-192,1,198.45,USD,cancelled,retarget,C1045
10800,2026-09-07 06:39:13,eu ,store,home,LM-HOME-154,1,83.2,USD,cancelled,spring_push,C1237
10801,2026-09-07 20:20:00, us,app,beauty,LM-BEAU-158,1,48.69,USD,paid,retarget,C1067
10802,2026-09-07 06:26:19,eu ,store,beauty,LM-BEAU-113,3,93.92,USD,paid,,C1810
10803,2026-09-07 19:20:40, us,app,sports,LM-SPRT-142,1,66.82,USD,paid,retarget,C1650
10804,2026-09-07 19:58:37, us,store,beauty,LM-BEAU-165,2,24.13,USD,paid,retarget,C1515
10805,2026-09-07 09:15:47, us,app,home,LM-HOME-179,1,13.41,USD,paid,spring_push,C1061
10806,2026-09-07 06:41:02,EU,store,grocery,LM-GROC-194,1,55.27,USD,paid,organic,C1137
10807,2026-09-07 20:52:18,US,app,home,LM-HOME-193,3,191.8,USD,paid,organic,C1350
10808,2026-09-07 07:51:43,EU,store,sports,LM-SPRT-166,1,218.39,USD,cancelled,organic,C1187
10809,2026-09-07 06:03:40,EU,app,home,LM-HOME-116,1,209.87,USD,paid,spring_push,C1177
10810,2026-09-07 23:29:19,EU,app,electronics,LM-ELEC-131,1,125.97,USD,paid,affiliate,C1180
